LeftFrontalHipJoint,LeftTransverseHipJoint,LeftSagittalHipJoint,LeftSagittalKneeJoint,LeftSagittalAnkleJoint,LeftHenkeAnkleJoint,RightFrontalHipJoint,RightTransverseHipJoint,RightSagittalHipJoint,RightSagittalKneeJoint,RightSagittalAnkleJoint,RightHenkeAnkleJoint,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1
-9.262011341379892959e-02,-2.641518053318707149e-01,-1.745676216156956784e+00,1.350901214147910423e+00,8.311220716230041106e-01,-5.975300264092977542e-01,2.395832644252448018e-01,-1.620640048755539020e+00,-3.685033453305214951e-02,-4.907285632525045238e-01,1.608481161754572730e-01,-2.645143598009895292e-01,1.929551349233188939e-01,-6.856312584964364965e-02,-4.898992824241147903e-01,-5.261479929341812169e-03,-5.187453441329077305e-03,-8.775117223692762147e-01,-5.069317416009508359e-02,-2.515399782423844988e-01,-7.299471656683430565e-01,2.017927367100567360e-01,-9.991469467791033732e-02,3.647400435336987240e-02,2.637415537851390060e-02,4.591240325151373924e-01,1.228620161592559157e+00,-1.076037462815384371e+00,-1.898197102592531493e+00,-5.551162424209380407e-03,-4.256263100436394158e-03,1.912576905332374677e+00,-3.553624804421166156e-02,-2.043718179619331554e-01,1.489940019829652795e-01,1.823333875159864059e-01,-6.299460907977311175e-02,-9.971496395301242960e-03,-9.010245400412397743e-02,-1.953055393541074380e+00
-1.135790906021216934e-01,-2.775371928968773938e-01,-1.737157102108383366e+00,1.327229583586690742e+00,8.317599385540268564e-01,-5.978744412107211970e-01,1.903913396877899566e-01,-1.608229735502262558e+00,-1.717405164159834657e-02,-4.861115288578238824e-01,1.666620115201775665e-01,-2.386184359343160311e-01,2.191611941451800383e-01,-1.992713777190609735e-03,-9.365521878669976763e-01,-5.315114827587763199e-03,-5.185421974753941579e-03,-8.910589447380607986e-01,-5.144062357971724425e-02,-2.555737498507167360e-01,-7.255268977873291503e-01,-3.687043535228886060e-01,-9.950958790846363422e-02,3.704944241095622232e-02,2.676497333556238437e-02,4.656685594097964009e-01,1.247297961759868956e+00,-9.635092678661649757e-01,-1.306310909885469274e+00,-5.170547281737589151e-03,-4.183914796511855987e-03,1.799552893720875124e+00,-3.413477791999469657e-02,-1.908963831951815404e-01,1.366528047933723844e-01,9.418265044942275566e-01,-6.646503768368000609e-02,-8.989561416050008760e-03,-8.482877946167624583e-02,-1.838599985337591169e+00
-1.364814871416967501e-01,-2.882658699685521353e-01,-1.729767083525744154e+00,1.309819678799732046e+00,8.326791843360129564e-01,-5.976602519763060117e-01,1.499232322525392846e-01,-1.599713243941388141e+00,8.366132550734380058e-04,-4.862680955284831019e-01,1.715538900569171799e-01,-2.120033495840980831e-01,2.396260416116925140e-01,5.375448508006622911e-02,-1.301355759381886967e+00,-5.355501761538867915e-03,-5.183616118548387518e-03,-9.015227328728783185e-01,-5.203270151581954744e-02,-2.587267387808684926e-01,-7.027829161808231140e-01,-8.193688011493794887e-01,-9.939025484796944199e-02,3.749862160494275148e-02,2.706065104105943517e-02,4.705143993435981775e-01,1.269184235695553831e+00,-8.423916324647159337e-01,-6.790157398027895086e-01,-4.732443194170363188e-03,-4.112723984950785415e-03,1.669739834015480540e+00,-3.242279598464629237e-02,-1.756218079708060376e-01,9.584156180506786527e-02,1.725476144363963016e+00,-6.997368331451031542e-02,-7.922166361219116701e-03,-7.877083469124486481e-02,-1.707124311530823224e+00
-1.502203107324796560e-01,-2.973758313015358312e-01,-1.718152973405000727e+00,1.297943772966530185e+00,8.348767167827089164e-01,-5.929271276499614718e-01,1.296930705819616114e-01,-1.600875569545123556e+00,1.376649341689060828e-02,-4.939266777200257974e-01,1.754840462453426120e-01,-1.812122882167379045e-01,2.457134908186023869e-01,8.502988548691152448e-02,-1.483494249217649719e+00,-5.400424899181513125e-03,-5.197743225282244577e-03,-9.113390943096878472e-01,-5.262260816364186522e-02,-2.616856219559393071e-01,-6.527023354186856086e-01,-1.025897277798463181e+00,-9.983260811269165091e-02,3.792256421025926721e-02,2.733471878356526913e-02,4.749450142057077828e-01,1.292628456695518180e+00,-7.126650341907817543e-01,-1.001213667709821009e-01,-4.224406647774174572e-03,-4.046924034654846188e-03,1.520410598883250364e+00,-3.034680543737381178e-02,-1.582493192687271233e-01,5.653363854418409946e-03,2.365962757259178595e+00,-7.314622722814775879e-02,-6.755639694661754249e-03,-7.180143047319936800e-02,-1.555868921145550976e+00
-1.455658120416851720e-01,-3.057268839276089389e-01,-1.697702974989268476e+00,1.290550816363284170e+00,8.384879077879011655e-01,-5.809814781723301458e-01,1.359428767938155036e-01,-1.603419775226097466e+00,1.920754293519512379e-02,-4.982671351752948063e-01,1.739036336274542294e-01,-1.424895088729852544e-01,2.337255652302331899e-01,8.361744121625598603e-02,-1.429645752585424034e+00,-5.473808258274797528e-03,-5.231780708874359496e-03,-9.254268502125316820e-01,-5.349979212514398286e-02,-2.658571556611479814e-01,-5.864985433007930959e-01,-9.250599857953970551e-01,-1.010231301079325267e-01,3.852575749590928661e-02,2.773483147688748929e-02,4.815292829059420465e-01,1.316267091844400827e+00,-5.750281670348874608e-01,3.597625709335380839e-01,-3.642635626634558449e-03,-3.989145753863423439e-03,1.350906504020709331e+00,-2.788781534251112693e-02,-1.387128237645667006e-01,-1.481504761851541729e-01,2.728476779630177429e+00,-7.568485143823541761e-02,-5.489496444161422010e-03,-6.388986692552861557e-02,-1.384167700347366470e+00
-1.177882726350575199e-01,-3.138625362425143117e-01,-1.665706318920998408e+00,1.286046357886451164e+00,8.422343869858271992e-01,-5.612928963259679049e-01,1.619910259897572313e-01,-1.576041003871978319e+00,2.159483608609012381e-02,-4.604417944871053159e-01,1.497881476654576993e-01,-1.026023257680897527e-01,2.080201545771808158e-01,5.067210656137289410e-02,-1.163271019567861719e+00,-5.561570023986559322e-03,-5.258787579415977013e-03,-9.431107770710470684e-01,-5.461968163157603084e-02,-2.710545715358164687e-01,-5.222911700574134342e-01,-5.529409121877001398e-01,-1.029123519082505711e-01,3.928039153710800868e-02,2.824021206710292456e-02,4.899018371406208550e-01,1.339393325729348661e+00,-4.315362563133173235e-01,6.608442292848653032e-01,-2.998146566798276860e-03,-3.939284987046179527e-03,1.164130782755929072e+00,-2.508815615026630322e-02,-1.173431254900075549e-01,-3.676282110639353395e-01,2.747205697487519416e+00,-7.743730954005013933e-02,-4.144786599184104373e-03,-5.517160372506123289e-02,-1.194959707804280402e+00
-6.833823809610156674e-02,-3.219013575084579415e-01,-1.622391357871927786e+00,1.282279706772115668e+00,8.440631156562367066e-01,-5.355942669274535994e-01,1.898840339128322896e-01,-1.557245254956138192e+00,2.666918945106888303e-02,-4.315588329341266682e-01,1.259641491029494242e-01,-7.068455466765748152e-02,1.734364307372044112e-01,-2.029322387261089152e-03,-7.679985038967774846e-01,-5.673627927051035427e-03,-5.288326138827606840e-03,-9.658391464817631666e-01,-5.605203285815010816e-02,-2.777066272942305680e-01,-4.672747401146860047e-01,-2.280809732460358646e-02,-1.051935052816789090e-01,4.024701127702441650e-02,2.889392448768586877e-02,5.008037996778498258e-01,1.361892492683579814e+00,-2.852662499777445793e-01,8.069338532535619279e-01,-2.318584844661746198e-03,-3.894902654350010374e-03,9.672963660607116765e-01,-2.206613121272993361e-02,-9.494775573167801852e-02,-6.372709185195928328e-01,2.448136653793807405e+00,-7.843081622232368766e-02,-2.767549244794587169e-03,-4.598312241054914457e-02,-9.955463697264756995e-01
-4.334667807874881956e-03,-3.295564417746982833e-01,-1.571032135371875027e+00,1.276820257721330787e+00,8.424207371359593299e-01,-5.070683067105672404e-01,1.766934578441210213e-01,-1.451958313310975690e+00,2.574216872526675221e-02,-4.046799088787623178e-01,1.207611718535553519e-01,-1.324306297018082272e-02,1.403823506667560839e-01,-6.298148983972129411e-02,-3.391637590185845319e-01,-5.721289197080016431e-03,-5.266434988505876505e-03,-9.789076481119525219e-01,-5.692866938733077975e-02,-2.815965223592284405e-01,-4.134582117746281593e-01,5.369227123470224905e-01,-1.074973895185020456e-01,4.081300848302631123e-02,2.925604314497877792e-02,5.066129192487094368e-01,1.383866380768700610e+00,-1.392907924888935611e-01,8.436335680718233254e-01,-1.643345675146208953e-03,-3.852783311408215436e-03,7.710435839112951273e-01,-1.900242959752267841e-02,-7.270969636733795594e-02,-9.241445481977841325e-01,1.939876660855460955e+00,-7.884561500973445713e-02,-1.422555234397653674e-03,-3.682074853970308814e-02,-7.966987452046596641e-01
6.377529566271235295e-02,-3.363011032610300211e-01,-1.516920175061737819e+00,1.267303482229027445e+00,8.368972852997448308e-01,-4.792576363737138800e-01,1.635676460303670532e-01,-1.350559552582888845e+00,2.574935376370222906e-02,-3.813322315405245355e-01,1.161528753113386242e-01,3.386016813043228602e-02,1.101451696741015673e-01,-1.185806349835553664e-01,4.378526600649900596e-02,-5.738780381945430761e-03,-5.236903333388500184e-03,-9.859947772633032015e-01,-5.744978505974987493e-02,-2.837866480175902928e-01,-3.530426166120653186e-01,1.022794503901824914e+00,-1.095106098424272062e-01,4.113118762451938026e-02,2.943737864232498849e-02,5.092564740107698995e-01,1.405337092339419058e+00,3.987009670406465277e-03,8.422081150648764725e-01,-1.015583889656263396e-03,-3.810176677087872069e-03,5.874439680329087698e-01,-1.610605187897964571e-02,-5.196444027223524192e-02,-1.185154985001695804e+00,1.377237788235312621e+00,-7.894576748100726182e-02,-1.810767485976529003e-04,-2.824753732440483250e-02,-6.106371149600396953e-01
1.248620024678177565e-01,-3.415882866219887015e-01,-1.465839591436709943e+00,1.251652035631808602e+00,8.277560451247155671e-01,-4.553695174469569174e-01,1.498136737681727282e-01,-1.253558818107813444e+00,2.772488860915780021e-02,-3.604799557112987607e-01,1.106637254662735104e-01,7.366586795724593129e-02,8.692419030337655839e-02,-1.594008252068055687e-01,3.180843541557901721e-01,-5.712518158245058313e-03,-5.197584339042316676e-03,-9.843152195283682016e-01,-5.744343961970372475e-02,-2.834761111871305639e-01,-2.819182487566141426e-01,1.355441437557703521e+00,-1.110276505164167204e-01,4.108475872365593279e-02,2.935564273824853992e-02,5.073246475651821408e-01,1.426243528430857888e+00,1.426098977759728270e-01,8.791907492280388592e-01,-4.757828832916728831e-04,-3.764872031084667229e-03,4.280239740360922140e-01,-1.357922364716942706e-02,-3.398179539287461692e-02,-1.377594274846264399e+00,9.201081150769674366e-01,-7.900987323465979983e-02,8.904451067725928457e-04,-2.080111409508154582e-02,-4.490304911075145844e-01
1.694311210497376763e-01,-3.450464576847258602e-01,-1.422585189353652524e+00,1.228225847090952394e+00,8.150235618818002514e-01,-4.379159721228923496e-01,1.353829936355054608e-01,-1.158825414148147992e+00,3.361484417246805856e-02,-3.409373957993330762e-01,1.006664741850463035e-01,1.045742056145086002e-01,7.347552899200761323e-02,-1.790913337056657395e-01,4.430699293858369470e-01,-5.648560136001339049e-03,-5.151868106067780846e-03,-9.749099614091293331e-01,-5.696410791950744235e-02,-2.809628015889195640e-01,-2.037242561683488273e-01,1.487208790900736322e+00,-1.119634409292057653e-01,4.071650718536539565e-02,2.904275297914334086e-02,5.013833616274860905e-01,1.446570533073099352e+00,2.744556081614766829e-01,1.017660130824118658e+00,-5.683207170026558495e-05,-3.714715519394404166e-03,3.020631633687923534e-01,-1.158653287472719527e-02,-1.977949081207577495e-02,-1.469369574052542093e+00,6.979988239585801502e-01,-7.927484052710079276e-02,1.739741626784698956e-03,-1.491432564687375853e-02,-3.212738440730770750e-01
1.918266016840705079e-01,-3.466236829167415046e-01,-1.389720458635819167e+00,1.196006912376444520e+00,7.981141347198211777e-01,-4.282538930469674265e-01,1.208382915943756603e-01,-1.071844140050432381e+00,4.143920765931877886e-02,-3.252663197426768904e-01,9.080800385243138761e-02,1.332669265196317343e-01,7.110202041063681810e-02,-1.759829141280074283e-01,4.085157711169689621e-01,-5.558015495327726235e-03,-5.099571335258020789e-03,-9.602193080823812066e-01,-5.615323213257010504e-02,-2.769460302438966348e-01,-1.265820658175838831e-01,1.411506593017866518e+00,-1.123595832079578999e-01,4.012782657021718435e-02,2.857202944403949493e-02,4.927096345611419181e-01,1.466326142642213393e+00,3.970684959264021430e-01,1.290698946951327919e+00,2.214498222669285374e-04,-3.657680107298175078e-03,2.149573023713960973e-01,-1.022543446930971808e-02,-9.943943286242694704e-03,-1.446921386328608339e+00,7.784346007038288606e-01,-7.988163671659660736e-02,2.337742680115539699e-03,-1.083890670823374827e-02,-2.328310880205865518e-01
1.918614603671704999e-01,-3.466380517648708914e-01,-1.366935167945767082e+00,1.154737643420137294e+00,7.763832851899564735e-01,-4.260073623609921811e-01,1.046176157215058661e-01,-9.910877466477434616e-01,5.144182212382132635e-02,-3.133978826727279454e-01,8.134837512572641594e-02,1.651451764540330935e-01,7.895045444025337866e-02,-1.530091716753767261e-01,2.355868181155884034e-01,-5.452561793255788179e-03,-5.040086476146748810e-03,-9.428127354494059142e-01,-5.516509757231826544e-02,-2.721609314383561240e-01,-5.683895360437614397e-02,1.162025324092726075e+00,-1.123500094937396054e-01,3.942574783140494893e-02,2.802031212734694757e-02,4.826358233273103648e-01,1.485280216534913711e+00,5.082309619079766749e-01,1.691174330513029789e+00,3.568476211360146187e-04,-3.592816444210477841e-03,1.671892241223897069e-01,-9.507820230631996300e-03,-4.517605847409524554e-03,-1.317761059620421227e+00,1.146335575942305285e+00,-8.083182279627108835e-02,2.684270067811748289e-03,-8.597469397461907081e-03,-1.841933074864029740e-01
1.747792485192596612e-01,-3.456993217085549408e-01,-1.351380298069071895e+00,1.104846213251778897e+00,7.500362319456286286e-01,-4.288914046115340772e-01,7.966381865381479133e-02,-9.055780634568595389e-01,6.350813197657866060e-02,-3.053379187468266420e-01,7.448757065895796059e-02,2.132013393176155625e-01,9.493960609184773358e-02,-1.168382951644389017e-01,-3.121039839854269568e-02,-5.326991252762460806e-03,-4.964215821676130902e-03,-9.222753116264703621e-01,-5.398277452302871482e-02,-2.664784415736707879e-01,5.640047562115072834e-03,8.005942091161943885e-01,-1.121106447257591010e-01,3.859252293589555960e-02,2.737577269972948577e-02,4.709678835481383996e-01,1.502692027808487873e+00,6.067142469593116427e-01,2.174427168419028611e+00,3.643309478382665361e-04,-3.521224063115549995e-03,1.547769010218505159e-01,-9.367686692135453186e-03,-3.049194486915695126e-03,-1.105747575268950733e+00,1.709088934795521375e+00,-8.198587691218982287e-02,2.805258489093858006e-03,-8.004379172007051665e-03,-1.713322292000377667e-01
1.494544224382482189e-01,-3.445487558696190833e-01,-1.338717955166191631e+00,1.047195504801601507e+00,7.204484057678770537e-01,-4.332731926817764423e-01,5.101815148284826601e-02,-8.197350645373036038e-01,7.648446400453265404e-02,-2.995672664851728451e-01,6.932191990255934244e-02,2.684236527332123368e-01,1.146361093922619034e-01,-7.524337977644858511e-02,-3.356296920593216382e-01,-5.186269688204627262e-03,-4.876800123134824097e-03,-8.991735098417524830e-01,-5.264791952523469737e-02,-2.600527098241122159e-01,6.686491239520198082e-02,4.016655970061938641e-01,-1.118143644175426527e-01,3.765153177459108769e-02,2.665568095865161746e-02,4.580097375900005763e-01,1.517324431005481200e+00,6.924346501579303759e-01,2.672399127854745426e+00,2.704553067086453637e-04,-3.445991792453096877e-03,1.708961162199425787e-01,-9.689490187129490978e-03,-4.773651609373111282e-03,-8.427004206619304050e-01,2.326311427009671196e+00,-8.311176586502587449e-02,2.743196585180880578e-03,-8.741427042923558335e-03,-1.873426204984580401e-01
1.259613806134115277e-01,-3.439052540637050348e-01,-1.324211519748449639e+00,9.828717076230452099e-01,6.896200205097661184e-01,-4.352029581473881858e-01,2.430159915216603683e-02,-7.386063387709075334e-01,8.917619472885950083e-02,-2.966976982892549630e-01,6.522999620052070957e-02,3.164458557354382084e-01,1.331420897512565482e-01,-3.583487338570538749e-02,-6.221523242829989364e-01,-5.035954127070595837e-03,-4.785700252254405235e-03,-8.739526446437377860e-01,-5.119434057604276694e-02,-2.530037822279747051e-01,1.349102376695438532e-01,3.643642872558158774e-02,-1.116098501400531046e-01,3.662113270728289266e-02,2.587366734345104835e-02,4.440014679838393818e-01,1.527787052638852394e+00,7.659146397177780674e-01,3.110504195264749416e+00,1.067187995000143868e-04,-3.371043759582478296e-03,2.074464536159660588e-01,-1.033565472342419349e-02,-8.785887622369124156e-03,-5.619407066661706862e-01,2.846686467034562629e+00,-8.395683977483678340e-02,2.547943617116310740e-03,-1.043087947422755360e-02,-2.240273347156685468e-01
1.133447922067635921e-01,-3.443460062440957814e-01,-1.303589233409609305e+00,9.131238144844993077e-01,6.592531428829255802e-01,-4.314782963846274244e-01,4.376844472814453782e-03,-6.662792719856884815e-01,1.003722175039667291e-01,-2.956021702359532544e-01,6.159045888671367541e-02,3.461051089072740283e-01,1.463222735492489268e-01,-5.207917231179096974e-03,-8.440160085303484161e-01,-4.880727035474131080e-03,-4.696662578691846064e-03,-8.470827101007339932e-01,-4.965545721345936137e-02,-2.454607821114449528e-01,2.154698906139857206e-01,-2.367741118059965011e-01,-1.116173485020110073e-01,3.552077810963123056e-02,2.504399796490460947e-02,4.291929118990035485e-01,1.533007220129302350e+00,8.275570309335575914e-01,3.422401772286725485e+00,-9.533539955578352720e-05,-3.299630264524751506e-03,2.560169777397781621e-01,-1.116363043237523535e-02,-1.414831148521447819e-02,-2.948113748890796026e-01,3.140323165930449800e+00,-8.431665369378224528e-02,2.271038904660940307e-03,-1.268053809335111144e-02,-2.728747379668473028e-01
1.176393600860229371e-01,-3.461987208085765544e-01,-1.273877397554684654e+00,8.393647721006742835e-01,6.301111779773683752e-01,-4.204789757701957731e-01,-5.477500248514036336e-03,-6.061115089270883161e-01,1.094268082670488557e-01,-2.954400967032040359e-01,5.779497526507504368e-02,3.508678269463009203e-01,1.512774362573849896e-01,1.191333196339940982e-02,-9.688808502668498912e-01,-4.728531092354410804e-03,-4.614444507088783821e-03,-8.198676111714354731e-01,-4.811132847897836573e-02,-2.377976382885811368e-01,3.093327540012440480e-01,-3.791187157868374236e-01,-1.119217203541205408e-01,3.440502378851845872e-02,2.420537187096385295e-02,4.142493677014080777e-01,1.532562323521362790e+00,8.772373802173120128e-01,3.563552727660542985e+00,-3.080313666183596998e-04,-3.233259760343153502e-03,3.087605670851554795e-01,-1.204116506019992094e-02,-1.998836131448544079e-02,-6.704398124315572027e-02,3.126735664653598423e+00,-8.409011602962067344e-02,1.960466458084913870e-03,-1.512452750273256957e-02,-3.259436575121144597e-01
